Product,Company,Category,Units Sold,Revenue,Cost of Goods Sold,Profit,Purchase Date,Customer Name,Customer County,Customer City,Customer Zip Code,Order ID
Herbal Tea,Fever-Tree,Tea,357,6536,5750,786,11/9/2021,Florence Hussain,Falkirk,Falkirk,FK1 6PK,0-1817-69546-898
Energy Drink,Fever-Tree,Soft Drink,107,633,608,25,8/22/2022,Yusuf Ahmed,Inverclyde,Greenock,PA15 4TR,0-8709-68556-541
Green Tea,Fever-Tree,Tea,518,8409,9613,-1204,10/30/2021,Edward Watson,Buckinghamshire,Aylesbury,HP20 4SR,0-2324-80063-649
Lemonade,Coca-Cola GB,Soft Drink,978,1323,1259,64,8/1/2023,Emily Cooper,Highland,Inverness,IV1 4EC,0-7554-89395-383
Cola,Fever-Tree,Soft Drink,392,7968,8034,-66,9/30/2021,Priya Phillips,Lisburn and Castlereagh,Lisburn,BT28 3VC,0-3684-57663-395
Coffee,Coca-Cola GB,Coffee,158,11696,11242,454,11/23/2022,Henry Sharma,Newport,Newport,NP20 8DW,0-5029-92344-319
Beer,Fever-Tree,Alcoholic,776,7074,7026,48,1/24/2023,Isla Patel,Hertfordshire,Hertford,SG13 8GR,1-6118-97516-282
Lemonade,Fever-Tree,Soft Drink,201,11323,10081,1242,6/24/2021,Poppy Green,Newry Mourne and Down,Newry,BT35 7WG,1-2578-82833-874
Herbal Tea,Britvic,Tea,162,7145,8141,-996,12/28/2020,Zara Shah,Shetland Islands,Lerwick,ZE1 3TC,1-9939-89450-904
Vodka,Fever-Tree,Alcoholic,540,3983,2805,1178,7/4/2022,Joseph King,East Dunbartonshire,Kirkintilloch,G66 4EJ,0-1621-32950-519
Black Tea,Fever-Tree,Tea,317,6250,7039,-789,8/24/2023,Isabella Ali,Tyne and Wear,Newcastle upon Tyne,NE1 3RN,0-4764-10402-919
Wine,Coca-Cola GB,Alcoholic,825,11248,6729,4519,5/11/2020,William Jones,Cheshire,Chester,CH1 9FE,0-1064-40007-70
Black Tea,Coca-Cola GB,Tea,653,11748,13090,-1342,7/26/2022,Henry Green,Mid Ulster,Cookstown,BT80 3UL,0-5234-93165-60
Lemonade,Britvic,Soft Drink,71,11243,9505,1738,10/20/2020,Ruby Green,Na h-Eileanan Siar,Stornoway,HS1 1CB,0-2883-52160-380
Energy Drink,Britvic,Soft Drink,681,4068,2830,1238,2/2/2022,Oliver Jackson,Merthyr Tydfil,Merthyr Tydfil,CF47 6HY,0-3633-68224-760
Beer,Coca-Cola GB,Alcoholic,950,1838,1821,17,6/19/2021,Muhammad White,Perth and Kinross,Perth,PH1 3NL,0-8548-35409-388
Vodka,Britvic,Alcoholic,339,6546,4551,1995,11/27/2021,Evie Smith,Swansea,Swansea,SA1 7XR,0-8291-34637-46
Green Tea,Fever-Tree,Tea,779,4170,1804,2366,4/16/2020,Aisha Green,City of London,London,EC1 4GG,0-7159-34227-259
Herbal Tea,Fever-Tree,Tea,385,9706,7053,2653,4/22/2023,Noah Singh,Shropshire,Shrewsbury,SY1 9JX,1-9041-65545-487
Vodka,Coca-Cola GB,Alcoholic,917,1422,1691,-269,2/3/2023,Evie Roberts,Aberdeenshire,Inverurie,AB51 2FJ,1-1719-45626-883
Vodka,Coca-Cola GB,Alcoholic,676,594,365,229,4/18/2022,Evie Jones,Derry City and Strabane,Derry,BT48 1LC,0-9949-11109-230
Vodka,Fever-Tree,Alcoholic,713,2119,2533,-414,9/16/2023,Poppy Islam,West Sussex,Chichester,PO19 1PY,0-2964-19846-376
Coffee,Fever-Tree,Coffee,832,10189,8066,2123,12/7/2020,Noah Thompson,Moray,Elgin,IV30 5FY,1-762-45761-768
Herbal Tea,Britvic,Tea,422,6512,5058,1454,4/25/2022,William Carter,Devon,Exeter,EX1 2VS,0-5864-65164-617
Black Tea,Coca-Cola GB,Tea,675,11159,10670,489,10/29/2023,Daisy Islam,Powys,Llandrindod Wells,LD1 3LC,1-5710-79827-530
Wine,Britvic,Alcoholic,993,5547,5783,-236,8/8/2021,Alice Lewis,Shetland Islands,Lerwick,ZE1 1SK,1-9650-31705-413
Lemonade,Britvic,Soft Drink,235,9053,8006,1047,10/26/2023,Henry White,Greater Manchester,Manchester,M1 4PX,0-302-25300-790
Lemonade,Britvic,Soft Drink,108,1115,960,155,1/19/2021,Charlotte Sharma,Moray,Elgin,IV30 4BE,1-3253-79177-300
Black Tea,Coca-Cola GB,Tea,490,8116,6391,1725,7/6/2021,Omar Ali,Moray,Elgin,IV30 1DK,0-2420-56818-510
Wine,Coca-Cola GB,Alcoholic,425,6274,3853,2421,7/8/2023,Daisy Smith,Swansea,Swansea,SA1 1YC,1-1492-36518-143
Cola,Fever-Tree,Soft Drink,475,9184,3816,5368,4/11/2020,Jessica Jones,Lancashire,Preston,PR1 3YG,0-7283-11075-239
Energy Drink,Fever-Tree,Soft Drink,399,7527,6217,1310,4/16/2021,Evie Sharma,Suffolk,Ipswich,IP1 6BV,0-7247-12456-471
Vodka,Coca-Cola GB,Alcoholic,976,10850,6707,4143,2/12/2021,Amelia Jackson,Norfolk,Norwich,NR1 5SF,1-5918-85850-373
Beer,Britvic,Alcoholic,834,11244,12158,-914,4/3/2022,James Clarke,Clackmannanshire,Alloa,FK10 4XK,1-7646-69285-455
Vodka,Britvic,Alcoholic,181,10096,9788,308,12/1/2022,Alice Khan,Stirling,Stirling,FK8 1CU,1-9090-71184-173
Lemonade,Fever-Tree,Soft Drink,362,4007,2951,1056,7/25/2020,Aisha Ali,Berkshire,Reading,RG1 5PS,1-1818-77054-737
Beer,Fever-Tree,Alcoholic,898,3257,2879,378,5/9/2022,Henry Green,Caerphilly,Hengoed,CF82 7JY,0-1370-45405-128
Lemonade,Fever-Tree,Soft Drink,508,4926,5160,-234,1/14/2020,Yusuf Johnson,Bedfordshire,Bedford,MK40 7HD,1-1774-22156-390
Lemonade,Coca-Cola GB,Soft Drink,278,11970,4852,7118,3/21/2022,William Begum,South Lanarkshire,Hamilton,ML3 7UH,1-7155-95332-998
Wine,Fever-Tree,Alcoholic,665,9335,6157,3178,4/27/2022,Henry Roberts,Newry Mourne and Down,Newry,BT35 5NN,1-4117-52970-587
Vodka,Britvic,Alcoholic,78,7675,4629,3046,11/28/2021,Ethan Taylor,Isle of Wight,Newport,PO30 7ME,0-8052-92100-868
Herbal Tea,Fever-Tree,Tea,180,2755,1737,1018,3/31/2022,Yusuf Sharma,Leicestershire,Leicester,LE1 1LG,1-1999-62976-886
Black Tea,Coca-Cola GB,Tea,445,11941,4803,7138,3/6/2021,Priya Wilson,East Sussex,Eastbourne,BN21 1KH,1-2465-29265-742
Cola,Coca-Cola GB,Soft Drink,465,10069,9456,613,7/17/2022,Edward Green,South Ayrshire,Ayr,KA7 8DS,1-1687-40443-305
Beer,Fever-Tree,Alcoholic,462,1217,1196,21,9/11/2021,Priya Robinson,Caerphilly,Hengoed,CF82 8RJ,1-3237-55231-68
Wine,Coca-Cola GB,Alcoholic,863,11883,8074,3809,3/12/2021,Aisha Harris,Argyll and Bute,Lochgilphead,PA31 6HE,1-9296-95105-10
Herbal Tea,Coca-Cola GB,Tea,882,10080,6588,3492,12/15/2021,Ruby Watson,Falkirk,Falkirk,FK1 5CR,1-6564-55237-978
Green Tea,Britvic,Tea,439,6556,7766,-1210,12/24/2022,Yusuf Edwards,Vale of Glamorgan,Barry,CF63 2DH,1-3337-77488-833
Beer,Coca-Cola GB,Alcoholic,230,10845,5875,4970,10/27/2023,Liam Turner,East Sussex,Eastbourne,BN21 1HN,1-475-74595-805
Beer,Fever-Tree,Alcoholic,798,1955,2188,-233,7/9/2022,Poppy Lewis,Blaenau Gwent,Ebbw Vale,NP23 5XH,1-6506-87220-428
Herbal Tea,Coca-Cola GB,Tea,893,6397,5321,1076,11/28/2020,Jessica Wright,Worcestershire,Worcester,WR1 2XJ,1-2481-70036-951
Beer,Coca-Cola GB,Alcoholic,310,9395,7904,1491,4/4/2022,Grace Shah,Newport,Newport,NP20 3FS,0-2170-28700-388
Energy Drink,Fever-Tree,Soft Drink,947,10770,9064,1706,1/30/2021,Olivia Phillips,South Lanarkshire,Hamilton,ML3 6SF,1-3373-52300-136
Beer,Fever-Tree,Alcoholic,470,10389,10992,-603,1/31/2021,Leila Evans,Bridgend,Bridgend,CF31 4EM,1-8790-71849-106
Green Tea,Coca-Cola GB,Tea,879,5541,4269,1272,11/28/2023,Alice Edwards,Inverclyde,Greenock,PA15 9RB,0-8566-74369-179
Cola,Fever-Tree,Soft Drink,556,2279,1803,476,10/28/2021,Arjun Cooper,Vale of Glamorgan,Barry,CF63 9XM,1-3689-85631-360
Black Tea,Britvic,Tea,247,8277,5754,2523,2/7/2023,Poppy Clarke,Herefordshire,Hereford,HR1 7YN,1-7534-45509-314
Green Tea,Coca-Cola GB,Tea,61,1729,1133,596,11/20/2023,James Clarke,Cornwall,Truro,TR1 3BH,1-898-47992-299
Herbal Tea,Fever-Tree,Tea,637,9846,4838,5008,7/19/2022,George Ahmed,Newport,Newport,NP20 3XD,0-5345-84475-33
Herbal Tea,Coca-Cola GB,Tea,727,2128,1703,425,12/31/2021,Freya Sharma,Belfast,Belfast,BT1 3UK,1-1261-84599-81
Green Tea,Coca-Cola GB,Tea,209,5052,3336,1716,9/9/2022,Arjun Shah,Northumberland,Morpeth,NE61 8XX,1-8079-42747-287
Coffee,Coca-Cola GB,Coffee,363,3149,2935,214,3/26/2020,Alfie Robinson,Rutland,Oakham,LE15 9UJ,1-8061-72027-776
Vodka,Fever-Tree,Alcoholic,382,6974,3692,3282,10/22/2021,Oliver Hussain,Causeway Coast and Glens,Coleraine,BT52 8LH,1-7507-38159-465
Vodka,Fever-Tree,Alcoholic,870,4533,3540,993,6/10/2020,Samuel Williams,Ards and North Down,Bangor,BT20 9NM,0-2070-68856-178
Vodka,Britvic,Alcoholic,893,6434,2936,3498,8/22/2020,Freddie Johnson,Carmarthenshire,Carmarthen,SA31 8BM,0-4302-99247-733
Green Tea,Fever-Tree,Tea,967,3891,3536,355,6/30/2020,Priya Harris,Vale of Glamorgan,Barry,CF63 8AE,0-5842-43640-806
Coffee,Fever-Tree,Coffee,291,6856,3074,3782,9/30/2021,Florence Carter,Antrim and Newtownabbey,Antrim,BT41 9YT,1-9662-80928-795
Cola,Britvic,Soft Drink,183,8129,5234,2895,2/5/2022,Ella Jackson,Essex,Chelmsford,CM1 8AD,1-897-49998-911
Beer,Coca-Cola GB,Alcoholic,886,3971,2255,1716,7/21/2020,Aisha Williams,North Ayrshire,Irvine,KA12 4AD,0-2298-88924-566
Black Tea,Britvic,Tea,442,7438,4106,3332,3/31/2020,Priya Carter,Durham,Durham,DH1 1MU,0-6067-66531-72
Herbal Tea,Fever-Tree,Tea,785,10484,7943,2541,8/31/2020,Charlotte Jones,Lisburn and Castlereagh,Lisburn,BT28 2JA,0-1589-89194-987
Beer,Coca-Cola GB,Alcoholic,838,11638,7422,4216,2/5/2023,Aisha Wright,Flintshire,Mold,CH7 2WT,0-5210-65072-96
Vodka,Coca-Cola GB,Alcoholic,112,8357,3656,4701,5/10/2022,Jessica Mitchell,Cheshire,Chester,CH1 6AE,0-9468-13325-756
Beer,Britvic,Alcoholic,874,10733,8615,2118,4/20/2020,Ethan Turner,Gwynedd,Caernarfon,LL55 8GE,0-8635-40216-313
Lemonade,Fever-Tree,Soft Drink,182,10820,6249,4571,11/28/2022,Ruby Shah,West Dunbartonshire,Dumbarton,G82 4KJ,0-5751-13219-495
Energy Drink,Coca-Cola GB,Soft Drink,389,5235,5289,-54,8/12/2023,Henry Begum,Glasgow City,Glasgow,G1 4YV,1-760-25181-248
Green Tea,Coca-Cola GB,Tea,427,831,715,116,11/4/2022,Leila Ali,Carmarthenshire,Carmarthen,SA31 5CH,1-9676-90933-850
Black Tea,Coca-Cola GB,Tea,958,11041,6150,4891,3/25/2021,Evie Thomas,Causeway Coast and Glens,Coleraine,BT52 3EB,0-6716-47001-909
Vodka,Coca-Cola GB,Alcoholic,603,3993,2167,1826,2/14/2020,Amelia White,Orkney Islands,Kirkwall,KW15 2AR,1-1918-54352-959
Black Tea,Coca-Cola GB,Tea,709,7756,4943,2813,4/24/2022,Evie Jackson,Derry City and Strabane,Derry,BT48 4KV,0-8792-10915-671
Vodka,Britvic,Alcoholic,111,883,967,-84,9/18/2023,Isabella Singh,West Yorkshire,Leeds,LS1 8XK,1-150-66792-475
Cola,Britvic,Soft Drink,319,2853,3246,-393,9/8/2022,Grace Williams,Causeway Coast and Glens,Coleraine,BT52 3LP,1-7677-64257-951
Wine,Britvic,Alcoholic,667,2593,2286,307,10/8/2020,William Clarke,East Ayrshire,Kilmarnock,KA1 8KM,0-800-55017-519
Lemonade,Britvic,Soft Drink,401,5144,4210,934,4/23/2022,Isabella Lewis,Bridgend,Bridgend,CF31 1PS,0-5034-55593-429
Energy Drink,Britvic,Soft Drink,130,11691,8386,3305,2/10/2021,Charlie Shah,Greater Manchester,Manchester,M1 4CT,0-9372-15383-356
Wine,Fever-Tree,Alcoholic,278,9564,9337,227,4/8/2020,Edward Mitchell,Vale of Glamorgan,Barry,CF63 7YW,1-6304-56036-560
Vodka,Britvic,Alcoholic,237,6391,3881,2510,8/18/2021,Jack Wilson,North Yorkshire,York,YO1 2HP,0-2002-85083-377
Beer,Britvic,Alcoholic,349,6816,4088,2728,8/4/2022,Alfie Thomas,Pembrokeshire,Haverfordwest,SA61 2AV,0-2241-35969-844
Coffee,Britvic,Coffee,622,3283,2184,1099,8/21/2022,George Roberts,Buckinghamshire,Aylesbury,HP20 7BJ,0-2691-23122-16
Lemonade,Coca-Cola GB,Soft Drink,614,7640,3340,4300,6/1/2020,Omar Watson,Scottish Borders,Newtown St Boswells,TD6 9NA,1-356-37152-602
Energy Drink,Britvic,Soft Drink,703,8679,5150,3529,3/12/2022,Isla Begum,Scottish Borders,Newtown St Boswells,TD6 7VU,1-2211-93397-400
Green Tea,Coca-Cola GB,Tea,886,10149,5252,4897,6/19/2023,Fatima Taylor,North Yorkshire,York,YO1 4CA,1-9600-51593-43
Vodka,Fever-Tree,Alcoholic,69,1707,1146,561,4/3/2020,Ella Mitchell,Glasgow City,Glasgow,G1 7EW,0-1907-90386-626
Vodka,Britvic,Alcoholic,396,1685,1142,543,8/12/2021,Priya Islam,Vale of Glamorgan,Barry,CF63 5TC,1-5102-41276-175
Beer,Fever-Tree,Alcoholic,286,3099,1885,1214,1/10/2023,Grace Roberts,Cambridgeshire,Cambridge,CB1 6JW,1-2293-70909-514
Lemonade,Coca-Cola GB,Soft Drink,428,3398,3946,-548,5/31/2020,William Johnson,Wrexham,Wrexham,LL11 7DB,0-5636-87860-629
Vodka,Britvic,Alcoholic,158,10768,8768,2000,1/9/2022,Edward Patel,Ceredigion,Aberystwyth,SY23 8WA,1-1791-78337-649
Cola,Fever-Tree,Soft Drink,277,865,581,284,5/8/2022,Daniel King,Carmarthenshire,Carmarthen,SA31 9GN,0-2379-30144-976
Coffee,Coca-Cola GB,Coffee,750,5682,4577,1105,2/1/2023,Fatima Edwards,Shropshire,Shrewsbury,SY1 7UB,1-9488-68733-91
Cola,Fever-Tree,Soft Drink,878,6816,3152,3664,3/1/2023,Freddie Taylor,Inverclyde,Greenock,PA15 9WE,0-2795-53007-875
Cola,Britvic,Soft Drink,808,5137,2738,2399,6/8/2023,George Hussain,West Dunbartonshire,Dumbarton,G82 7YH,1-1835-11382-101
Coffee,Fever-Tree,Coffee,839,1771,1413,358,8/11/2022,Benjamin Lewis,Buckinghamshire,Aylesbury,HP20 1NA,0-4701-46905-737
Beer,Fever-Tree,Alcoholic,842,10677,4998,5679,6/21/2023,Jessica Hussain,Caerphilly,Hengoed,CF82 1YM,1-8335-12446-124
Energy Drink,Coca-Cola GB,Soft Drink,141,3739,3782,-43,1/31/2020,Lily Turner,Cambridgeshire,Cambridge,CB1 4TY,0-1183-33209-950
Cola,Coca-Cola GB,Soft Drink,295,3711,3553,158,12/14/2023,James Patel,East Sussex,Eastbourne,BN21 8PS,0-4866-45117-520
Black Tea,Britvic,Tea,575,9631,8031,1600,2/28/2021,Omar Davies,Rutland,Oakham,LE15 6TB,1-944-24544-393
Black Tea,Coca-Cola GB,Tea,313,11352,4992,6360,6/16/2020,Lily Mitchell,Staffordshire,Stafford,ST16 7LK,1-3631-77154-117
Herbal Tea,Britvic,Tea,607,1114,472,642,3/20/2020,Jessica Wilson,Armagh City Banbridge and Craigavon,Armagh,BT61 5XC,0-9768-77959-172
Energy Drink,Coca-Cola GB,Soft Drink,639,9660,7545,2115,2/27/2023,Daisy Carter,East Lothian,Haddington,EH41 2TU,0-7212-92665-437
Black Tea,Coca-Cola GB,Tea,374,8237,8279,-42,3/21/2020,Evie Taylor,Tyne and Wear,Newcastle upon Tyne,NE1 3LX,0-2583-23402-536
Energy Drink,Fever-Tree,Soft Drink,110,11985,12167,-182,8/27/2022,Yusuf Ali,Isle of Wight,Newport,PO30 2NH,0-7462-36335-705
Vodka,Britvic,Alcoholic,222,2176,1351,825,4/7/2020,Liam Phillips,West Yorkshire,Leeds,LS1 5TD,1-6675-55683-800
Wine,Britvic,Alcoholic,985,7466,8135,-669,3/25/2023,Daniel Hussain,Surrey,Guildford,GU1 7SK,0-6736-12733-990
Energy Drink,Coca-Cola GB,Soft Drink,624,5666,5387,279,6/24/2023,Ethan Singh,Durham,Durham,DH1 1JY,0-7880-43050-557
Lemonade,Fever-Tree,Soft Drink,265,8625,3617,5008,7/17/2023,Leila Thompson,Somerset,Taunton,TA1 1FC,1-6665-27195-838
Coffee,Britvic,Coffee,531,9750,5557,4193,10/5/2023,Ava Phillips,Highland,Inverness,IV1 7EC,0-9775-79159-527
Wine,Fever-Tree,Alcoholic,257,7135,7074,61,12/28/2023,Alice Singh,Carmarthenshire,Carmarthen,SA31 2PL,0-7394-33091-316
Beer,Fever-Tree,Alcoholic,537,5476,6313,-837,6/3/2022,Amelia Shah,Shetland Islands,Lerwick,ZE1 7BP,0-1304-20752-275
Herbal Tea,Fever-Tree,Tea,996,10079,5048,5031,5/30/2020,Emily Harris,East Riding of Yorkshire,Beverley,HU17 6NS,1-6815-26071-953
Vodka,Fever-Tree,Alcoholic,871,1867,1116,751,8/20/2023,Ella Shah,Carmarthenshire,Carmarthen,SA31 2XB,1-1975-54249-174
Coffee,Coca-Cola GB,Coffee,338,1097,550,547,5/6/2022,Ruby White,Hampshire,Winchester,SO23 9YW,1-2023-67163-70
Wine,Coca-Cola GB,Alcoholic,282,1995,1548,447,1/9/2023,Noah Clarke,Greater London,London,W1 4RU,0-608-42411-205
Energy Drink,Britvic,Soft Drink,357,8369,7469,900,9/6/2020,Zara Shah,East Renfrewshire,Giffnock,G46 9LB,0-7931-10881-279
Black Tea,Fever-Tree,Tea,584,5650,6499,-849,11/26/2023,Jessica Thomas,Torfaen,Pontypool,NP4 7KK,0-7533-87373-919
Vodka,Fever-Tree,Alcoholic,204,3461,3381,80,1/25/2022,William Ahmed,Argyll and Bute,Lochgilphead,PA31 3GY,0-1486-71581-387
Cola,Fever-Tree,Soft Drink,982,8499,8162,337,7/31/2021,Ruby Watson,Na h-Eileanan Siar,Stornoway,HS1 2WD,1-3060-55242-826
Beer,Coca-Cola GB,Alcoholic,469,8043,5707,2336,2/24/2023,Freddie White,Argyll and Bute,Lochgilphead,PA31 5SE,1-8147-36237-126
Vodka,Britvic,Alcoholic,194,6757,5482,1275,4/14/2022,Freddie Green,Dundee City,Dundee,DD1 2LM,1-6018-47784-571
Coffee,Britvic,Coffee,730,8497,8998,-501,11/2/2023,Daniel Khan,North Ayrshire,Irvine,KA12 9VM,0-3614-22930-469
Beer,Fever-Tree,Alcoholic,454,7177,3520,3657,8/21/2020,Lily Ahmed,Caerphilly,Hengoed,CF82 6MT,1-9051-38644-436
Black Tea,Coca-Cola GB,Tea,774,2961,1675,1286,1/14/2023,Samuel Carter,Lancashire,Preston,PR1 2FC,1-2944-11965-412
Wine,Fever-Tree,Alcoholic,270,1031,1074,-43,7/14/2021,Jessica Ahmed,City of London,London,EC1 7AW,1-9934-96941-53
Black Tea,Britvic,Tea,313,9407,3790,5617,12/20/2023,Leila Singh,Angus,Forfar,DD8 8KV,0-8949-39602-4
Herbal Tea,Britvic,Tea,454,5466,2581,2885,11/17/2023,William Wood,Monmouthshire,Monmouth,NP25 2RJ,1-9306-67273-828
Coffee,Fever-Tree,Coffee,966,4296,2897,1399,10/16/2021,Ethan Mitchell,Perth and Kinross,Perth,PH1 3LT,0-8820-32283-690
Vodka,Fever-Tree,Alcoholic,448,5743,6723,-980,10/23/2020,Thomas Patel,Denbighshire,Ruthin,LL15 6VA,0-995-98027-246
Green Tea,Britvic,Tea,803,11238,9399,1839,10/19/2021,Alfie Davies,Angus,Forfar,DD8 6RG,1-2830-68183-360
Beer,Fever-Tree,Alcoholic,308,7488,4487,3001,1/18/2023,Harry Edwards,Rhondda Cynon Taf,Pontypridd,CF37 6LU,1-9367-75849-330
Beer,Coca-Cola GB,Alcoholic,783,1779,914,865,1/11/2021,Mia Begum,Clackmannanshire,Alloa,FK10 5ED,0-9092-70458-661
Energy Drink,Fever-Tree,Soft Drink,288,4607,4010,597,11/28/2022,Leila King,Na h-Eileanan Siar,Stornoway,HS1 5NR,1-8120-64646-844
Coffee,Fever-Tree,Coffee,491,7159,6687,472,5/11/2022,Ava Wood,Ards and North Down,Bangor,BT20 8NC,1-2138-55955-991
Green Tea,Coca-Cola GB,Tea,432,9869,9685,184,1/25/2020,Daisy Evans,Na h-Eileanan Siar,Stornoway,HS1 7JC,0-816-27324-255
Cola,Fever-Tree,Soft Drink,461,6070,2924,3146,10/30/2022,Alfie Sharma,Vale of Glamorgan,Barry,CF63 7JA,1-8602-44452-980
Cola,Fever-Tree,Soft Drink,645,10744,4687,6057,5/24/2021,Amelia Hussain,Caerphilly,Hengoed,CF82 1CD,1-738-18019-611
Green Tea,Fever-Tree,Tea,449,11140,9592,1548,4/7/2023,Jack Wood,Essex,Chelmsford,CM1 1GV,0-9093-85675-892
Green Tea,Fever-Tree,Tea,669,7480,4929,2551,10/10/2021,Oliver Roberts,West Dunbartonshire,Dumbarton,G82 8XL,1-1961-98335-417
Coffee,Britvic,Coffee,255,10745,5037,5708,1/15/2022,Ava King,Wrexham,Wrexham,LL11 5BG,0-5453-52960-208
Black Tea,Britvic,Tea,192,5306,3779,1527,3/18/2023,Alfie Singh,Aberdeen City,Aberdeen,AB10 2SE,1-8337-97475-348
Wine,Fever-Tree,Alcoholic,542,6245,5365,880,12/20/2022,Thomas King,Argyll and Bute,Lochgilphead,PA31 6RF,0-524-34385-512
Beer,Coca-Cola GB,Alcoholic,236,2195,2564,-369,3/18/2023,Alfie Harris,Lancashire,Preston,PR1 7DB,1-3157-79866-780
Cola,Coca-Cola GB,Soft Drink,893,2871,1939,932,6/13/2021,Simran Davies,Derry City and Strabane,Derry,BT48 5AB,0-3726-94853-231
Wine,Coca-Cola GB,Alcoholic,932,1119,1056,63,7/24/2023,Muhammad Begum,Herefordshire,Hereford,HR1 4VT,0-8960-89910-435
Herbal Tea,Britvic,Tea,769,11926,8063,3863,2/4/2023,Yusuf Ahmed,Merseyside,Liverpool,L1 7LH,0-4012-84946-393
Wine,Britvic,Alcoholic,306,6126,4779,1347,12/20/2021,Grace Phillips,Buckinghamshire,Aylesbury,HP20 3GH,0-8422-23491-416
Herbal Tea,Fever-Tree,Tea,539,9682,9948,-266,11/7/2023,Daisy Mitchell,West Midlands,Birmingham,B1 4TW,0-8936-41854-898
Wine,Fever-Tree,Alcoholic,922,1026,607,419,8/1/2022,Amelia Watson,East Riding of Yorkshire,Beverley,HU17 1LM,1-4451-25509-950
Cola,Coca-Cola GB,Soft Drink,362,2161,1941,220,10/8/2021,Florence Mitchell,Cumbria,Carlisle,CA1 8HD,1-1762-83647-164
Energy Drink,Coca-Cola GB,Soft Drink,180,2028,1778,250,2/27/2022,Edward Islam,Buckinghamshire,Aylesbury,HP20 8MY,0-1976-99353-907
Lemonade,Fever-Tree,Soft Drink,668,10411,4499,5912,3/19/2022,Benjamin Harris,Lancashire,Preston,PR1 1DE,1-4454-25570-432
Vodka,Fever-Tree,Alcoholic,97,3604,3364,240,12/25/2021,Leila Sharma,Devon,Exeter,EX1 7YT,0-2762-33206-903
Coffee,Fever-Tree,Coffee,665,9630,9251,379,6/23/2021,Isabella Jackson,North Ayrshire,Irvine,KA12 2JT,1-1345-82686-954
Coffee,Coca-Cola GB,Coffee,170,9999,8864,1135,2/3/2021,Florence Ali,Tyne and Wear,Newcastle upon Tyne,NE1 4UT,0-469-20956-552
Beer,Coca-Cola GB,Alcoholic,694,9631,7849,1782,7/18/2021,William Thomas,Perth and Kinross,Perth,PH1 8PS,1-715-47971-704
Vodka,Britvic,Alcoholic,988,1072,782,290,7/5/2021,Evie Wood,Essex,Chelmsford,CM1 6JB,1-2889-85605-385
Beer,Coca-Cola GB,Alcoholic,704,3272,2162,1110,8/1/2022,Aisha Carter,Bristol,Bristol,BS1 9WF,1-9733-12914-325
Cola,Fever-Tree,Soft Drink,237,8568,4647,3921,1/18/2022,Lucas Clarke,East Ayrshire,Kilmarnock,KA1 7EN,0-6366-59047-184
Herbal Tea,Fever-Tree,Tea,333,3067,3223,-156,10/14/2022,Emily Thomas,Hampshire,Winchester,SO23 4PB,0-152-66927-69
Black Tea,Coca-Cola GB,Tea,76,3854,1982,1872,8/2/2022,Muhammad White,North Yorkshire,York,YO1 8FA,1-4812-98815-560
Green Tea,Fever-Tree,Tea,609,8019,9114,-1095,9/10/2022,Ruby Islam,Powys,Llandrindod Wells,LD1 5UR,0-1372-90788-110
Coffee,Coca-Cola GB,Coffee,793,802,373,429,10/8/2022,Freddie Edwards,Monmouthshire,Monmouth,NP25 5LT,1-3800-82602-418
Wine,Britvic,Alcoholic,118,9935,8009,1926,1/10/2023,Simran Ali,West Sussex,Chichester,PO19 1RW,0-9885-59377-158
Lemonade,Coca-Cola GB,Soft Drink,999,6736,2980,3756,8/18/2020,Henry Patel,Lincolnshire,Lincoln,LN1 8DR,0-985-94523-373
Lemonade,Coca-Cola GB,Soft Drink,930,2884,2862,22,11/4/2020,George Green,Clackmannanshire,Alloa,FK10 7WF,0-9314-74058-559
Green Tea,Britvic,Tea,487,7932,8533,-601,7/1/2020,William Clarke,Armagh City Banbridge and Craigavon,Armagh,BT61 9TV,0-5286-50086-104
Vodka,Fever-Tree,Alcoholic,926,6871,7349,-478,5/25/2021,George Phillips,Causeway Coast and Glens,Coleraine,BT52 1XS,1-6135-70846-518
Energy Drink,Coca-Cola GB,Soft Drink,584,5341,5770,-429,2/17/2022,Harry Ahmed,Hampshire,Winchester,SO23 5ER,1-8684-54864-330
Cola,Fever-Tree,Soft Drink,919,11126,8674,2452,11/4/2022,Isabella Thomas,Oxfordshire,Oxford,OX1 2AB,0-3319-68471-676
Cola,Britvic,Soft Drink,693,11328,8622,2706,9/30/2020,Sophie Lewis,Wrexham,Wrexham,LL11 6UE,1-6122-33840-403
Wine,Coca-Cola GB,Alcoholic,963,4165,1687,2478,1/2/2021,Jack Shah,Glasgow City,Glasgow,G1 5KU,1-2179-37021-147
Vodka,Britvic,Alcoholic,499,6965,6950,15,9/28/2020,Ella Taylor,Mid and East Antrim,Ballymena,BT42 7SD,0-9357-51358-424
Energy Drink,Britvic,Soft Drink,597,6717,4952,1765,7/30/2023,Alfie Watson,Derry City and Strabane,Derry,BT48 5WR,1-6975-97422-857
Green Tea,Britvic,Tea,575,3792,3093,699,5/17/2023,Florence Wood,Wiltshire,Salisbury,SP1 2JM,1-5276-28966-836
Beer,Coca-Cola GB,Alcoholic,332,10616,6604,4012,1/24/2021,Charlotte Islam,Lisburn and Castlereagh,Lisburn,BT28 8KX,0-8084-97266-62
