Product,Company,Category,Units Sold,Revenue,Cost of Goods Sold,Profit,Purchase Date,Customer Name,Customer County,Customer City,Customer Zip Code,Order ID
Vodka,Orangina-Schweppes,Alcoholic,366,2395,2213,182,11/18/2020,Antoine Moreau,Lot,Cahors,46798,1-5885-97773-405
Cola,Pernod Ricard Soft,Soft Drink,776,7714,3161,4553,10/20/2023,Zoé Rousseau,Var,Toulon,83761,0-5642-78039-536
Herbal Tea,Orangina-Schweppes,Tea,319,1129,1009,120,7/11/2021,Pauline David,Bouches-du-Rhône,Marseille,13192,1-417-29942-51
Wine,Coca-Cola France,Alcoholic,674,10747,9790,957,8/27/2021,Raphaël Girard,Vendée,La Roche-sur-Yon,85226,0-2288-72676-157
Energy Drink,Orangina-Schweppes,Soft Drink,72,3634,3671,-37,11/15/2023,Eva Laurent,Meurthe-et-Moselle,Nancy,54333,0-9399-14221-945
Energy Drink,Orangina-Schweppes,Soft Drink,546,5357,5048,309,11/21/2023,Julien Simon,Loir-et-Cher,Blois,41179,1-7999-18849-344
Vodka,Coca-Cola France,Alcoholic,666,5203,4482,721,8/23/2023,Eva Richard,Seine-et-Marne,Melun,77799,1-5918-52610-690
Lemonade,Pernod Ricard Soft,Soft Drink,932,6213,5934,279,10/2/2022,Chloé Petit,Rhône,Lyon,69138,0-7506-32630-921
Green Tea,Orangina-Schweppes,Tea,762,5894,3027,2867,4/22/2023,Ethan Bernard,Alpes-de-Haute-Provence,Digne-les-Bains,04959,1-4744-38256-188
Energy Drink,Coca-Cola France,Soft Drink,664,11784,5013,6771,7/10/2020,Inès Dubois,Ain,Bourg-en-Bresse,01517,0-9295-36062-734
Herbal Tea,Coca-Cola France,Tea,158,732,430,302,3/20/2021,Théo Robert,Yonne,Auxerre,89515,1-3936-85511-327
Energy Drink,Pernod Ricard Soft,Soft Drink,88,9405,7741,1664,4/1/2021,Lucas Rousseau,Vosges,Épinal,88023,1-7685-98276-737
Cola,Pernod Ricard Soft,Soft Drink,985,3223,2684,539,10/5/2023,Axel Fontaine,Manche,Saint-Lô,50284,0-2813-13251-586
Wine,Pernod Ricard Soft,Alcoholic,124,5173,3699,1474,11/25/2021,Clémence Michel,Seine-Maritime,Rouen,76773,0-3361-88966-522
Herbal Tea,Pernod Ricard Soft,Tea,700,7923,5884,2039,12/28/2020,Clémence Girard,Côtes-d'Armor,Saint-Brieuc,22166,1-6351-47359-866
Herbal Tea,Coca-Cola France,Tea,926,8845,10212,-1367,9/14/2020,Axel Bonnet,Ain,Bourg-en-Bresse,01992,0-697-38655-764
Energy Drink,Orangina-Schweppes,Soft Drink,317,3051,1447,1604,11/17/2022,Liam Roux,Meuse,Bar-le-Duc,55692,0-2640-74922-540
Wine,Pernod Ricard Soft,Alcoholic,668,1187,1249,-62,11/26/2023,Chloé Lefevre,Dordogne,Périgueux,24027,0-7982-95016-149
Beer,Orangina-Schweppes,Alcoholic,615,6075,5898,177,8/27/2023,Baptiste Rousseau,Haute-Savoie,Annecy,74771,0-2022-33680-883
Cola,Coca-Cola France,Soft Drink,955,9146,6926,2220,6/27/2021,Inès Dubois,Seine-Saint-Denis,Bobigny,93709,0-5842-43640-806
Beer,Coca-Cola France,Alcoholic,772,7622,5203,2419,4/14/2020,Mathis David,Charente,Angoulême,16388,0-6215-24841-347
Herbal Tea,Coca-Cola France,Tea,695,11752,7988,3764,4/11/2021,Manon Martin,Calvados,Caen,14675,0-6628-53025-286
Cola,Coca-Cola France,Soft Drink,922,3414,1562,1852,3/27/2020,Mathis Martin,Mayenne,Laval,53470,0-5229-85465-440
Wine,Coca-Cola France,Alcoholic,492,3915,3752,163,3/20/2021,Alice Leroy,Indre-et-Loire,Tours,37780,0-6141-20031-774
Cola,Orangina-Schweppes,Soft Drink,813,5219,2351,2868,7/14/2021,Pierre Rousseau,Côtes-d'Armor,Saint-Brieuc,22425,0-6160-82536-169
Green Tea,Pernod Ricard Soft,Tea,100,9406,6151,3255,2/15/2023,Eva Fontaine,Sarthe,Le Mans,72121,0-5303-29073-745
Green Tea,Orangina-Schweppes,Tea,280,3280,3791,-511,8/28/2020,Louise Bonnet,Oise,Beauvais,60346,1-2534-92178-740
Beer,Pernod Ricard Soft,Alcoholic,398,11628,13024,-1396,8/10/2022,Tom Thomas,Tarn-et-Garonne,Montauban,82184,0-6603-66769-205
Lemonade,Coca-Cola France,Soft Drink,336,3874,2431,1443,12/25/2022,Lucie Leroy,Vosges,Épinal,88192,0-3088-27907-297
Herbal Tea,Pernod Ricard Soft,Tea,135,4250,4663,-413,7/29/2021,Raphaël Gauthier,Cantal,Aurillac,15440,1-4412-90338-850
Coffee,Pernod Ricard Soft,Coffee,673,8889,10086,-1197,8/2/2023,Raphaël Lambert,Hérault,Montpellier,34796,0-6952-70003-188
Herbal Tea,Pernod Ricard Soft,Tea,504,2346,2369,-23,1/7/2023,Antoine Vincent,Yonne,Auxerre,89897,0-8925-14056-914
Vodka,Pernod Ricard Soft,Alcoholic,653,6085,5039,1046,3/17/2020,Léa Leroy,Tarn-et-Garonne,Montauban,82903,0-695-62034-807
Beer,Orangina-Schweppes,Alcoholic,273,10016,6401,3615,12/7/2023,Clémence Lefevre,Yonne,Auxerre,89321,0-3391-37487-640
Beer,Coca-Cola France,Alcoholic,689,4996,4383,613,7/24/2020,Chloé Laurent,Eure-et-Loir,Chartres,28232,1-3039-49618-15
Vodka,Pernod Ricard Soft,Alcoholic,590,9679,3888,5791,12/28/2021,Marie Morel,Aude,Carcassonne,11534,1-1841-16000-919
Cola,Orangina-Schweppes,Soft Drink,487,9365,5168,4197,11/22/2020,Alice Bertrand,Paris,Paris,75478,1-5155-75191-24
Lemonade,Coca-Cola France,Soft Drink,564,11435,9640,1795,3/27/2020,Jade Muller,Lozère,Mende,48599,1-8195-83306-758
Wine,Coca-Cola France,Alcoholic,405,7647,6517,1130,3/27/2021,Marie Bernard,Côte-d'Or,Dijon,21281,0-8908-47836-173
Lemonade,Coca-Cola France,Soft Drink,496,11174,9777,1397,11/4/2022,Louise Morel,Seine-et-Marne,Melun,77501,1-7880-12180-378
Cola,Coca-Cola France,Soft Drink,886,5678,5561,117,5/28/2021,Nathan David,Lozère,Mende,48723,1-9259-48628-556
Vodka,Coca-Cola France,Alcoholic,642,4536,2807,1729,12/3/2021,Marie Roux,Seine-et-Marne,Melun,77824,0-2363-64099-617
Beer,Pernod Ricard Soft,Alcoholic,267,5738,5734,4,4/30/2022,Tom Rousseau,Côtes-d'Armor,Saint-Brieuc,22653,1-7615-97194-438
Lemonade,Coca-Cola France,Soft Drink,181,1824,2138,-314,8/18/2022,Chloé Michel,Oise,Beauvais,60694,1-7664-46932-797
Black Tea,Orangina-Schweppes,Tea,737,1429,616,813,7/5/2020,Marie Bonnet,Nord,Lille,59902,1-5781-48987-401
Energy Drink,Orangina-Schweppes,Soft Drink,480,4654,1965,2689,1/30/2020,Liam Muller,Allier,Moulins,03196,0-3713-22661-817
Lemonade,Coca-Cola France,Soft Drink,408,9974,4343,5631,6/12/2022,Lucas Bertrand,Cantal,Aurillac,15947,0-6067-66531-72
Coffee,Pernod Ricard Soft,Coffee,97,4758,5660,-902,10/4/2022,Lucas Petit,Jura,Lons-le-Saunier,39071,1-8700-64636-671
Vodka,Pernod Ricard Soft,Alcoholic,151,2543,2868,-325,6/20/2020,Marie Girard,Orne,Alençon,61897,1-4323-34775-6
Coffee,Coca-Cola France,Coffee,412,3219,2138,1081,12/24/2023,Pierre Bernard,Gers,Auch,32157,1-9879-16665-793
Wine,Pernod Ricard Soft,Alcoholic,935,8573,7097,1476,8/6/2023,Pauline Thomas,Maine-et-Loire,Angers,49774,0-1289-56884-951
Green Tea,Pernod Ricard Soft,Tea,587,3306,2640,666,8/20/2021,Louise Lambert,Ille-et-Vilaine,Rennes,35279,1-8005-71894-250
Coffee,Orangina-Schweppes,Coffee,489,771,694,77,5/24/2021,Manon Lambert,Allier,Moulins,03898,1-5213-26899-106
Herbal Tea,Orangina-Schweppes,Tea,661,7174,5473,1701,6/23/2022,Antoine Girard,Paris,Paris,75614,0-4109-81741-285
Cola,Pernod Ricard Soft,Soft Drink,732,6345,7611,-1266,5/5/2021,Raphaël Dupont,Haute-Vienne,Limoges,87408,1-1037-56665-895
Lemonade,Pernod Ricard Soft,Soft Drink,557,1714,852,862,5/3/2021,Ethan Bonnet,Puy-de-Dôme,Clermont-Ferrand,63812,1-1129-24530-857
Black Tea,Coca-Cola France,Tea,781,9159,7907,1252,5/5/2022,Marie Robert,Val-de-Marne,Créteil,94200,1-3868-59786-584
Beer,Coca-Cola France,Alcoholic,642,6118,5686,432,9/23/2022,Pierre Durand,Ardennes,Charleville-Mézières,08303,0-1058-85914-754
Lemonade,Pernod Ricard Soft,Soft Drink,518,11630,8948,2682,3/18/2020,Théo Michel,Morbihan,Vannes,56851,1-1357-94497-885
Energy Drink,Pernod Ricard Soft,Soft Drink,615,6354,4235,2119,10/4/2023,Tom Lefevre,Gironde,Bordeaux,33164,1-6844-74942-296
Coffee,Orangina-Schweppes,Coffee,562,3986,4117,-131,3/26/2020,Noah Gauthier,Hautes-Pyrénées,Tarbes,65317,1-8997-72049-260
Herbal Tea,Orangina-Schweppes,Tea,327,10776,10490,286,3/18/2020,Antoine Thomas,Alpes-de-Haute-Provence,Digne-les-Bains,04055,0-4227-83149-73
Beer,Orangina-Schweppes,Alcoholic,195,7500,7920,-420,3/1/2021,Théo Richard,Deux-Sèvres,Niort,79151,0-5818-14813-149
Herbal Tea,Pernod Ricard Soft,Tea,855,11620,5242,6378,3/28/2022,Charlotte Vincent,Charente-Maritime,La Rochelle,17252,1-9426-74350-472
Vodka,Orangina-Schweppes,Alcoholic,731,11317,6942,4375,12/7/2023,Tom Lefebvre,Bouches-du-Rhône,Marseille,13893,0-7811-39154-205
Herbal Tea,Orangina-Schweppes,Tea,312,9574,10896,-1322,7/20/2021,Mathis Lambert,Ardennes,Charleville-Mézières,08925,1-4316-31229-800
Black Tea,Coca-Cola France,Tea,833,5780,4223,1557,6/25/2023,Camille Morel,Marne,Châlons-en-Champagne,51162,1-6388-18658-349
Black Tea,Coca-Cola France,Tea,891,4148,4776,-628,5/10/2023,Nathan Martin,Loiret,Orléans,45259,1-5056-61733-688
Cola,Coca-Cola France,Soft Drink,792,1363,1386,-23,7/28/2023,Sarah Richard,Aveyron,Rodez,12759,1-9138-66057-575
Cola,Coca-Cola France,Soft Drink,232,3483,2806,677,12/14/2020,Clémence Richard,Oise,Beauvais,60300,0-7813-26769-759
Vodka,Pernod Ricard Soft,Alcoholic,554,1931,1815,116,5/27/2021,Jade Fontaine,Loire,Saint-Étienne,42835,1-3223-89171-142
Black Tea,Orangina-Schweppes,Tea,582,882,996,-114,7/8/2022,Louis Bertrand,Allier,Moulins,03655,0-8348-87000-722
Beer,Orangina-Schweppes,Alcoholic,52,5626,4255,1371,4/23/2020,Romain Robert,Vienne,Poitiers,86525,1-7584-83912-60
Beer,Coca-Cola France,Alcoholic,818,11382,6967,4415,12/15/2021,Maxime Faure,Aube,Troyes,10250,1-4769-30676-449
Wine,Orangina-Schweppes,Alcoholic,269,2474,2519,-45,10/3/2021,Liam Muller,Seine-Maritime,Rouen,76598,1-3965-65426-224
Lemonade,Coca-Cola France,Soft Drink,326,11401,8000,3401,5/23/2023,Charlotte Bernard,Hauts-de-Seine,Nanterre,92894,0-3182-87015-742
Black Tea,Pernod Ricard Soft,Tea,635,11871,10387,1484,12/11/2022,Nathan Bertrand,Val-d'Oise,Cergy,95111,1-7585-15559-899
Green Tea,Coca-Cola France,Tea,303,9132,10108,-976,4/21/2021,Marie Durand,Puy-de-Dôme,Clermont-Ferrand,63001,0-492-70933-641
Wine,Pernod Ricard Soft,Alcoholic,61,5260,5907,-647,9/19/2022,Charlotte Morel,Territoire de Belfort,Belfort,90090,0-3358-75621-990
Green Tea,Pernod Ricard Soft,Tea,403,1072,453,619,6/20/2021,Camille Girard,Haute-Marne,Chaumont,52461,0-6156-86402-701
Wine,Coca-Cola France,Alcoholic,983,8732,6102,2630,9/18/2023,Arthur Fournier,Lot,Cahors,46103,1-5044-52284-140
Herbal Tea,Orangina-Schweppes,Tea,574,11147,9374,1773,2/24/2022,Chloé Gauthier,Ille-et-Vilaine,Rennes,35613,0-1243-46208-792
Coffee,Pernod Ricard Soft,Coffee,715,5257,4669,588,12/2/2020,Axel Michel,Sarthe,Le Mans,72739,0-2580-63963-631
Beer,Orangina-Schweppes,Alcoholic,166,7144,4369,2775,11/5/2023,Liam Gauthier,Vaucluse,Avignon,84464,0-3865-59572-395
Wine,Orangina-Schweppes,Alcoholic,981,3047,3214,-167,2/5/2020,Léonie Michel,Ardennes,Charleville-Mézières,08319,1-2377-67925-912
Coffee,Orangina-Schweppes,Coffee,280,6092,2998,3094,6/18/2021,Léa Fournier,Calvados,Caen,14985,1-726-24208-611
Coffee,Coca-Cola France,Coffee,918,11471,5277,6194,7/29/2023,Arthur Michel,Bas-Rhin,Strasbourg,67525,0-610-28714-870
Black Tea,Coca-Cola France,Tea,319,10673,8998,1675,4/20/2023,Manon Martin,Haute-Corse,Bastia,2B072,0-3850-18834-928
Wine,Orangina-Schweppes,Alcoholic,341,5288,4429,859,7/9/2020,Liam Girard,Seine-Saint-Denis,Bobigny,93628,1-607-66534-966
Green Tea,Pernod Ricard Soft,Tea,437,1554,1137,417,1/2/2021,Pauline Fontaine,Yvelines,Versailles,78442,1-6402-96386-188
Black Tea,Coca-Cola France,Tea,713,8150,4282,3868,7/30/2023,Pauline Faure,Indre-et-Loire,Tours,37174,0-1516-63961-878
Vodka,Coca-Cola France,Alcoholic,717,5458,3931,1527,4/24/2020,Manon Lefebvre,Cantal,Aurillac,15188,0-7774-72575-321
Cola,Coca-Cola France,Soft Drink,148,9496,10899,-1403,2/22/2021,Noah Dubois,Aube,Troyes,10271,1-2244-98039-661
Herbal Tea,Coca-Cola France,Tea,426,8104,8151,-47,3/28/2020,Chloé Petit,Allier,Moulins,03033,0-7785-25587-931
Herbal Tea,Pernod Ricard Soft,Tea,353,1848,1556,292,5/14/2020,Léonie Martin,Landes,Mont-de-Marsan,40417,0-405-45279-568
Vodka,Pernod Ricard Soft,Alcoholic,74,3863,2297,1566,12/15/2020,Antoine Petit,Rhône,Lyon,69445,0-2725-52795-925
Herbal Tea,Pernod Ricard Soft,Tea,499,3395,2950,445,3/17/2020,Marie Richard,Lozère,Mende,48155,1-1390-92044-96
Coffee,Pernod Ricard Soft,Coffee,830,2204,1514,690,7/15/2022,Tom Girard,Rhône,Lyon,69888,0-9295-60972-244
Green Tea,Coca-Cola France,Tea,837,10265,9414,851,1/5/2020,Charlotte David,Vosges,Épinal,88004,0-2943-64154-570
Lemonade,Pernod Ricard Soft,Soft Drink,526,5024,2876,2148,5/3/2020,Arthur Bertrand,Aisne,Laon,02293,1-7039-62727-85
Lemonade,Coca-Cola France,Soft Drink,876,5083,2731,2352,6/16/2021,Manon David,Cantal,Aurillac,15380,1-875-29443-362
Green Tea,Pernod Ricard Soft,Tea,596,8183,6886,1297,11/16/2020,Lucas Leroy,Gard,Nîmes,30461,1-4871-14278-238
Herbal Tea,Orangina-Schweppes,Tea,166,5593,5784,-191,2/17/2021,Marie Dupont,Pyrénées-Orientales,Perpignan,66509,1-8370-44296-556
Vodka,Orangina-Schweppes,Alcoholic,540,9254,4316,4938,1/26/2020,Ethan Durand,Puy-de-Dôme,Clermont-Ferrand,63135,1-4946-41334-664
Cola,Pernod Ricard Soft,Soft Drink,872,4235,4321,-86,2/18/2022,Romain Morel,Seine-Saint-Denis,Bobigny,93664,1-5153-44283-369
Beer,Coca-Cola France,Alcoholic,829,11236,13263,-2027,11/9/2021,Marie David,Ain,Bourg-en-Bresse,01917,1-9499-97410-151
Cola,Orangina-Schweppes,Soft Drink,353,3624,1512,2112,11/13/2023,Lucie Gauthier,Eure,Évreux,27566,0-1644-14946-472
Energy Drink,Pernod Ricard Soft,Soft Drink,417,7196,4270,2926,3/12/2022,Chloé Girard,Savoie,Chambéry,73659,1-945-85740-440
Energy Drink,Coca-Cola France,Soft Drink,625,4129,1986,2143,9/8/2022,Elisa Bonnet,Rhône,Lyon,69776,0-2764-69151-76
Vodka,Pernod Ricard Soft,Alcoholic,775,555,560,-5,10/25/2023,Charlotte Lefevre,Vendée,La Roche-sur-Yon,85806,0-8709-68556-541
Energy Drink,Orangina-Schweppes,Soft Drink,798,9888,7823,2065,10/11/2022,Julien Simon,Calvados,Caen,14769,1-8322-60967-135
Herbal Tea,Coca-Cola France,Tea,205,4083,1762,2321,8/10/2021,Arthur Leroy,Sarthe,Le Mans,72877,0-7322-58068-525
Beer,Orangina-Schweppes,Alcoholic,456,10178,12104,-1926,5/15/2020,Océane Rousseau,Oise,Beauvais,60384,0-208-63668-655
Lemonade,Coca-Cola France,Soft Drink,405,9441,7483,1958,11/12/2022,Lucie Lefebvre,Savoie,Chambéry,73227,0-987-78909-819
Green Tea,Pernod Ricard Soft,Tea,397,9837,8227,1610,10/19/2021,Tom Thomas,Bas-Rhin,Strasbourg,67335,1-5121-68447-618
Beer,Coca-Cola France,Alcoholic,271,10259,6578,3681,2/21/2020,Arthur Gauthier,Corrèze,Tulle,19511,0-7604-51971-160
Herbal Tea,Pernod Ricard Soft,Tea,291,5281,3903,1378,11/21/2023,Ethan Girard,Landes,Mont-de-Marsan,40812,1-2364-95715-944
Energy Drink,Coca-Cola France,Soft Drink,836,3986,3198,788,5/7/2022,Emma Muller,Orne,Alençon,61204,0-4196-16839-657
Energy Drink,Coca-Cola France,Soft Drink,90,4286,4102,184,12/6/2020,Charlotte Lefebvre,Dordogne,Périgueux,24221,1-3536-35055-996
Coffee,Pernod Ricard Soft,Coffee,825,6090,3645,2445,4/4/2020,Zoé Faure,Meurthe-et-Moselle,Nancy,54801,1-8850-68316-144
Energy Drink,Orangina-Schweppes,Soft Drink,165,2363,1267,1096,2/6/2022,Léa Lambert,Indre,Châteauroux,36137,0-8070-33853-515
Herbal Tea,Orangina-Schweppes,Tea,994,3093,2841,252,1/16/2021,Lucas Fontaine,Var,Toulon,83345,1-9402-98395-776
Energy Drink,Pernod Ricard Soft,Soft Drink,877,1185,1087,98,3/16/2020,Chloé Richard,Meuse,Bar-le-Duc,55279,0-577-43868-809
Coffee,Pernod Ricard Soft,Coffee,916,3300,3574,-274,10/23/2021,Mathis Lefevre,Var,Toulon,83416,1-2094-99151-531
Black Tea,Orangina-Schweppes,Tea,124,9496,5460,4036,12/14/2022,Léonie Martin,Finistère,Quimper,29339,0-2237-54663-735
Energy Drink,Orangina-Schweppes,Soft Drink,790,2757,1375,1382,9/25/2022,Lucas Robert,Cher,Bourges,18787,1-3804-71695-405
Energy Drink,Orangina-Schweppes,Soft Drink,403,4174,4435,-261,6/16/2020,Antoine Bernard,Essonne,Évry-Courcouronnes,91435,0-7902-38152-457
Vodka,Coca-Cola France,Alcoholic,674,11136,5729,5407,7/8/2021,Zoé Roux,Cantal,Aurillac,15421,0-2959-90024-709
Green Tea,Coca-Cola France,Tea,763,11663,9318,2345,3/7/2021,Ethan Lambert,Lot,Cahors,46770,1-6081-62506-287
Cola,Coca-Cola France,Soft Drink,492,6454,3982,2472,6/8/2020,Elisa Michel,Mayenne,Laval,53122,0-3038-39253-824
Wine,Pernod Ricard Soft,Alcoholic,689,4100,2859,1241,8/21/2023,Emma Bernard,Gers,Auch,32405,1-3936-66260-672
Coffee,Pernod Ricard Soft,Coffee,978,2449,1294,1155,7/26/2023,Lucas Vincent,Yonne,Auxerre,89093,0-7827-88675-446
Wine,Pernod Ricard Soft,Alcoholic,304,3698,3081,617,8/7/2021,Pierre Richard,Bouches-du-Rhône,Marseille,13261,0-2626-50212-976
Green Tea,Coca-Cola France,Tea,168,5624,3314,2310,10/8/2022,Hugo Michel,Haute-Saône,Vesoul,70567,1-7757-82305-133
Beer,Coca-Cola France,Alcoholic,82,9598,4933,4665,1/11/2021,Manon Girard,Tarn-et-Garonne,Montauban,82854,1-3283-25023-186
Lemonade,Orangina-Schweppes,Soft Drink,139,7514,7283,231,5/8/2023,Théo Rousseau,Pyrénées-Orientales,Perpignan,66839,0-8199-67536-11
Lemonade,Orangina-Schweppes,Soft Drink,541,7741,4656,3085,9/6/2023,Charlotte Lefevre,Nièvre,Nevers,58153,1-1435-86380-680
