Product,Company,Category,Units Sold,Revenue,Cost of Goods Sold,Profit,Purchase Date,Customer Name,Customer County,Customer City,Customer Zip Code,Order ID
Tusker Lager,Crown Beverages,Alcoholic,151,5342,3839,1503,2021-02-18,Seline Anyango,Kilifi,Ngong,75311,KE-068-63290-07
Stoney Tangawizi,Crown Beverages,Soft Drink,251,5717,2489,3228,2020-03-22,Imani Gacheru,Lamu,Nakuru Town,50420,KE-114-36355-90
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,428,7534,5711,1823,2023-01-20,Quentin Ochieng,Trans-Nzoia,Mlolongo,49298,KE-021-96353-4
Burn Energy,Coca-Cola Kenya,Soft Drink,663,4842,2232,2610,2021-05-10,Wanjiku Abdille,Kisumu,Ngong,63329,KE-180-34129-33
Dormans Coffee,Crown Beverages,Coffee,346,2201,2569,-368,2022-03-15,Irene Gacheru,Kilifi,Buruburu,12979,KE-107-71217-33
Stoney Tangawizi,Crown Beverages,Soft Drink,742,5618,5472,146,2023-03-18,Abdi Onyango,Nakuru,Zimmerman,13427,KE-175-41907-90
Kericho Gold Black Tea,Kericho Gold,Tea,549,4419,2050,2369,2021-07-10,Xenia Wafula,Meru,Lanet,47375,KE-094-68247-38
Kenya Cane,Kericho Gold,Alcoholic,294,9136,3664,5472,2022-07-01,Tina Cheruiyot,Kilifi,Njoro,52959,KE-031-84578-49
Tusker Lager,Kericho Gold,Alcoholic,956,9029,4912,4117,2021-12-25,Xenia Nyambura,Migori,Lolwe,34218,KE-106-08959-86
Kericho Gold Green Tea,Crown Beverages,Tea,608,1642,5167,-3525,2020-11-21,Quentin Ali,Garissa,Embakasi,22199,KE-098-86772-61
Dormans Coffee,Coca-Cola Kenya,Coffee,951,3475,5045,-1570,2022-04-30,Wanjiku Waweru,Laikipia,Ngong,28012,KE-004-74588-87
Tusker Lager,Kericho Gold,Alcoholic,656,1670,6374,-4704,2020-03-24,Rose Abdille,Kisumu,Roysambu,78806,KE-018-37321-38
Kericho Gold Green Tea,Kericho Gold,Tea,405,9867,2574,7293,2020-09-14,Pendo Gitau,Garissa,South C,23123,KE-197-63979-1
Acacia Ridge Wine,Crown Beverages,Alcoholic,570,1318,5420,-4102,2020-08-03,Hilda Gitonga,Kakamega,Kasarani,57517,KE-108-87458-65
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,770,4011,4029,-18,2022-12-04,Irene Barasa,Taita/Taveta,Manyatta,24860,KE-102-03575-33
Dormans Coffee,Coca-Cola Kenya,Coffee,271,8971,4973,3998,2021-03-02,Chege Kuria,Machakos,Roysambu,22472,KE-167-81588-36
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,363,3232,1978,1254,2020-08-01,William Bosire,Meru,Karen,44629,KE-191-66108-46
Kenya Cane,Crown Beverages,Alcoholic,148,9946,2355,7591,2022-05-26,Grace Ogola,Machakos,Mlolongo,53749,KE-008-35178-12
Kenya Cane,Crown Beverages,Alcoholic,156,2196,3734,-1538,2022-04-21,Rashid Adhiambo,Kiambu,Athi River,51721,KE-128-98229-48
Kericho Gold Herbal Tea,Kericho Gold,Tea,221,4131,5903,-1772,2020-06-10,Fatuma Rotich,Kisumu,Bamburi,26217,KE-147-32295-29
Kenya Cane,Crown Beverages,Alcoholic,553,6614,7595,-981,2021-12-11,Grace Ogola,Laikipia,Umoja,33936,KE-011-59455-12
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,165,4079,5906,-1827,2020-09-11,Abdi Korir,Bungoma,Magongo,37827,KE-019-69145-07
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,437,6706,2410,4296,2022-07-17,Juma Adhiambo,Nakuru,Likoni,20333,KE-009-98692-68
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,984,7109,3711,3398,2023-03-21,Edwin Nyambura,Laikipia,Embakasi,40345,KE-195-22043-64
Minute Maid Citrus,Kericho Gold,Soft Drink,551,7011,7881,-870,2022-09-06,Rashid Omar,Laikipia,Langata,16432,KE-108-26611-63
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,236,7328,657,6671,2023-01-19,Pendo Gitonga,Nyeri,Roysambu,46243,KE-151-11976-25
Stoney Tangawizi,Kericho Gold,Soft Drink,279,6230,4476,1754,2020-04-09,Baraka Simiyu,Trans-Nzoia,Zimmerman,50827,KE-118-47514-20
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,106,9051,6661,2390,2022-03-23,Kevin Nyakundi,Trans-Nzoia,Zimmerman,20441,KE-066-39311-69
Burn Energy,Crown Beverages,Soft Drink,604,8538,5502,3036,2023-03-02,Akinyi Omondi,Taita/Taveta,Kitengela,48955,KE-088-84527-72
Kericho Gold Herbal Tea,Crown Beverages,Tea,604,4110,4094,16,2021-12-02,Farouk Onyango,Bungoma,Mwembe Tayari,48999,KE-199-80617-1
Acacia Ridge Wine,Crown Beverages,Alcoholic,407,7930,6059,1871,2022-01-17,Baraka Maina,Uasin Gishu,Nakuru Town,23164,KE-115-12272-93
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,518,5215,5791,-576,2023-06-08,Dorcas Kipchoge,Meru,Githurai 44,62907,KE-071-20497-97
Kericho Gold Herbal Tea,Crown Beverages,Tea,150,9995,2456,7539,2022-08-13,Hassan Hassan,Nakuru,Langata South,15339,KE-110-10452-99
Kericho Gold Green Tea,Crown Beverages,Tea,992,3556,6316,-2760,2022-06-22,Patricia Kariuki,Uasin Gishu,Githurai,50880,KE-061-30776-36
Kericho Gold Herbal Tea,Kericho Gold,Tea,484,8453,3542,4911,2021-02-08,Brian Bosire,Kisii,Mamboleo,65072,KE-028-02853-88
Kericho Gold Green Tea,Crown Beverages,Tea,178,4828,3378,1450,2023-02-21,Rashid Owino,Nyeri,Langata,22185,KE-029-06367-95
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,896,9550,6088,3462,2022-04-03,Dida Macharia,Kiambu,Githurai 44,53681,KE-079-23301-37
Burn Energy,Crown Beverages,Soft Drink,861,5412,4379,1033,2020-12-23,Xenia Mwenda,Homa Bay,Kasarani,45264,KE-093-19054-6
Burn Energy,Coca-Cola Kenya,Soft Drink,863,2946,6092,-3146,2020-02-04,Eunice Mwangi,Uasin Gishu,Jomvu,16822,KE-081-89713-98
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,637,7099,3970,3129,2021-08-12,Josephine Mugendi,Bungoma,Kayole,27942,KE-102-86435-51
Kericho Gold Herbal Tea,Kericho Gold,Tea,696,6871,7493,-622,2021-11-28,Hilda Muriuki,Kisumu,Kayole,19010,KE-180-04452-88
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,408,5201,739,4462,2022-06-13,Samuel Kiprotich,Kiambu,Changamwe,22362,KE-001-88729-80
Kenya Cane,Crown Beverages,Alcoholic,453,7766,5465,2301,2022-12-20,Kevin Anyango,Bungoma,Nakuru Town,10525,KE-082-83535-22
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,252,7293,1957,5336,2021-07-14,Gerald Wafula,Embu,Bahati,24002,KE-010-66944-80
Acacia Ridge Wine,Crown Beverages,Alcoholic,160,4472,5888,-1416,2020-08-21,Akinyi Anyango,Kilifi,Athi River,72518,KE-124-63851-47
Tusker Lager,Coca-Cola Kenya,Alcoholic,384,3423,1891,1532,2021-04-18,Beatrice Kinyua,Migori,Nyali,15573,KE-100-26337-96
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,287,5411,6558,-1147,2022-11-16,Juma Onyango,Migori,Kitengela,71502,KE-076-70830-59
Acacia Ridge Wine,Crown Beverages,Alcoholic,856,4334,953,3381,2023-01-17,Rashid Omondi,Kilifi,Jomvu,57333,KE-131-76973-59
Tusker Lager,Kericho Gold,Alcoholic,785,6672,3521,3151,2022-08-14,Pendo Cheruiyot,Siaya,Karen,63213,KE-074-95694-68
Burn Energy,Coca-Cola Kenya,Soft Drink,911,8779,6539,2240,2022-03-15,Tina Kiprotich,Migori,Njoro,24010,KE-077-61142-71
Tusker Lager,Coca-Cola Kenya,Alcoholic,120,8808,3517,5291,2022-03-25,Fatuma Awuor,Bungoma,Parklands,44640,KE-125-87308-04
Kenya Cane,Coca-Cola Kenya,Alcoholic,235,6878,949,5929,2022-01-22,Baraka Muriuki,Bungoma,Langata,30815,KE-079-70762-39
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,343,8031,7849,182,2020-03-07,Timothy Ali,Homa Bay,Umoja,42450,KE-097-99241-11
Acacia Ridge Wine,Kericho Gold,Alcoholic,179,6661,1311,5350,2023-02-15,Fatuma Kirimi,Machakos,Roysambu,20749,KE-143-11045-15
Minute Maid Citrus,Crown Beverages,Soft Drink,792,3832,1656,2176,2021-07-10,Carol Omar,Bungoma,Ruaraka,53786,KE-146-72219-96
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,466,8494,7360,1134,2022-01-24,Brian Akoth,Machakos,Marurui,32069,KE-035-01008-53
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,408,8093,1084,7009,2023-03-12,Wanjiku Okoth,Uasin Gishu,Njoro,34265,KE-026-33908-53
Tusker Lager,Crown Beverages,Alcoholic,339,2638,4009,-1371,2021-07-02,Tina Hassan,Kilifi,Lolwe,23614,KE-170-88538-20
Dormans Coffee,Kericho Gold,Coffee,858,6694,1869,4825,2022-03-02,Beatrice Ochieng,Kisumu,Milimani,12207,KE-006-89277-46
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,489,6792,1463,5329,2021-12-21,Xenia Awuor,Embu,Marurui,71645,KE-115-06801-13
Kericho Gold Green Tea,Crown Beverages,Tea,691,4762,7622,-2860,2020-06-20,Carol Muriuki,Kilifi,Manyatta,38628,KE-078-11016-38
Kericho Gold Green Tea,Kericho Gold,Tea,336,6979,4974,2005,2023-03-10,Lydia Kirimi,Bungoma,Rongai,26601,KE-018-34412-9
Minute Maid Citrus,Crown Beverages,Soft Drink,921,2656,5367,-2711,2023-07-13,Rose Maina,Kakamega,Manyatta,32199,KE-120-23018-6
Stoney Tangawizi,Crown Beverages,Soft Drink,417,8475,6564,1911,2020-10-09,Dida Auma,Kisii,Karen,76805,KE-195-94223-40
Kericho Gold Black Tea,Kericho Gold,Tea,591,7207,2296,4911,2021-02-24,Wanjiku Odero,Migori,Westlands,41272,KE-101-44289-55
Kericho Gold Herbal Tea,Kericho Gold,Tea,683,2663,1168,1495,2021-12-20,Amina Ochieng,Mombasa,Nyali,63465,KE-099-87892-16
Acacia Ridge Wine,Crown Beverages,Alcoholic,732,6121,1004,5117,2021-03-22,Dida Ogola,Trans-Nzoia,Githurai,10692,KE-064-15118-41
Acacia Ridge Wine,Kericho Gold,Alcoholic,763,5251,2134,3117,2021-03-31,Rose Wanjiru,Laikipia,Kahawa West,78547,KE-008-79246-92
Acacia Ridge Wine,Crown Beverages,Alcoholic,649,4357,5422,-1065,2022-01-21,Imani Akoth,Kisumu,Kiambu,45823,KE-101-01946-07
Burn Energy,Coca-Cola Kenya,Soft Drink,491,6667,5124,1543,2023-06-14,Moses Akoth,Kakamega,Changamwe,34582,KE-159-77242-54
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,509,2174,1836,338,2021-08-29,Martin Mburu,Kilifi,Embakasi,74572,KE-049-05267-99
Kenya Cane,Coca-Cola Kenya,Alcoholic,734,6875,7607,-732,2020-12-10,Carol Namburu,Kilifi,Marurui,41183,KE-038-86841-00
Stoney Tangawizi,Crown Beverages,Soft Drink,747,4558,2544,2014,2022-12-11,Dida Muigai,Mombasa,Njoro,17781,KE-065-81623-73
Kericho Gold Herbal Tea,Crown Beverages,Tea,520,4188,4178,10,2023-03-05,Omar Adhiambo,Mombasa,Mwembe Tayari,66324,KE-191-02510-38
Stoney Tangawizi,Crown Beverages,Soft Drink,858,5115,1978,3137,2020-10-02,Farouk Kariuki,Trans-Nzoia,Njoro,37657,KE-193-23873-66
Minute Maid Citrus,Crown Beverages,Soft Drink,267,6439,7357,-918,2022-03-22,Edwin Njiru,Kakamega,Langata,60913,KE-068-43765-8
Kenya Cane,Coca-Cola Kenya,Alcoholic,192,3501,5774,-2273,2023-05-11,Usman Rotich,Kisumu,Ruaka,35227,KE-125-92422-26
Minute Maid Citrus,Crown Beverages,Soft Drink,473,1167,2290,-1123,2023-02-08,Odhiambo Okoth,Bungoma,Langata South,79177,KE-115-44249-28
Tusker Lager,Coca-Cola Kenya,Alcoholic,594,5957,7805,-1848,2021-01-13,Josephine Omar,Kisumu,Embakasi,48365,KE-178-22550-60
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,231,2862,697,2165,2022-11-27,Rashid Simiyu,Homa Bay,Mlolongo,55123,KE-108-80131-20
Burn Energy,Crown Beverages,Soft Drink,801,4112,4603,-491,2021-10-18,Seline Mwangi,Homa Bay,Kahawa West,27853,KE-049-27172-14
Tusker Lager,Kericho Gold,Alcoholic,326,3586,544,3042,2020-09-10,Patricia Gitonga,Laikipia,Bahati,63021,KE-107-12799-20
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,108,9920,3005,6915,2020-02-26,Josephine Kamau,Garissa,Kiambu,63941,KE-097-17711-97
Burn Energy,Crown Beverages,Soft Drink,666,7725,3455,4270,2021-04-27,Esther Kuria,Kilifi,Naivasha,47704,KE-122-15560-61
Burn Energy,Coca-Cola Kenya,Soft Drink,189,7195,1726,5469,2021-10-26,Isaac Ali,Migori,Fedha,45305,KE-100-12479-14
Tusker Lager,Crown Beverages,Alcoholic,191,4479,1536,2943,2020-06-20,Juma Omar,Kericho,Bamburi,42640,KE-004-04592-5
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,566,2624,866,1758,2021-12-25,Hannah Omar,Taita/Taveta,Utawala,26337,KE-067-45780-31
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,321,8993,5437,3556,2023-04-20,Carol Namakhwa,Mombasa,Athi River,65079,KE-093-42228-51
Burn Energy,Crown Beverages,Soft Drink,932,2841,1432,1409,2023-07-29,Isaac Namburu,Kilifi,Athi River,43423,KE-072-09520-26
Kericho Gold Black Tea,Crown Beverages,Tea,523,3379,7836,-4457,2021-05-09,Timothy Simiyu,Migori,Utawala,75231,KE-188-41292-85
Kenya Cane,Kericho Gold,Alcoholic,412,8227,5120,3107,2021-03-08,Amina Kipchoge,Bungoma,Parklands,10190,KE-105-57392-03
Kenya Cane,Crown Beverages,Alcoholic,670,3895,4884,-989,2021-12-25,Violet Kamau,Nyeri,Eastleigh,25022,KE-107-31335-40
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,342,3906,1713,2193,2020-05-11,Rashid Wanjiru,Machakos,Kasarani,63155,KE-034-44697-43
Kenya Cane,Coca-Cola Kenya,Alcoholic,253,7939,3126,4813,2021-03-27,Juma Kimani,Homa Bay,Ngong,35056,KE-060-38876-43
Kericho Gold Black Tea,Crown Beverages,Tea,633,1920,4222,-2302,2021-12-13,Tina Onyango,Embu,Likoni,43152,KE-020-30305-16
Kericho Gold Green Tea,Kericho Gold,Tea,677,5795,7483,-1688,2023-05-08,Violet Nyambura,Laikipia,Githurai,26802,KE-028-53348-83
Kericho Gold Black Tea,Kericho Gold,Tea,941,4906,1656,3250,2021-02-11,Gerald Waweru,Uasin Gishu,Magongo,34164,KE-139-77670-22
Stoney Tangawizi,Crown Beverages,Soft Drink,431,7690,4533,3157,2023-02-09,Isaac Ndegwa,Mombasa,Marurui,25725,KE-177-40022-99
Kenya Cane,Kericho Gold,Alcoholic,870,9839,3058,6781,2020-05-26,Moses Cheruiyot,Kilifi,Manyatta,42608,KE-130-32522-1
Kenya Cane,Crown Beverages,Alcoholic,485,6425,726,5699,2020-02-03,Zawadi Namakhwa,Nakuru,Athi River,27360,KE-170-43322-65
Kenya Cane,Crown Beverages,Alcoholic,987,3203,4991,-1788,2023-07-25,Seline Namakhwa,Machakos,Langata,15269,KE-040-04030-80
Tusker Lager,Kericho Gold,Alcoholic,364,4314,6429,-2115,2020-01-12,Seline Nyambura,Lamu,Embakasi,40258,KE-136-01680-28
Minute Maid Citrus,Crown Beverages,Soft Drink,918,8270,3027,5243,2023-05-30,Chege Nyambura,Kisumu,Githurai 44,42767,KE-185-71695-9
Kenya Cane,Crown Beverages,Alcoholic,570,7273,7656,-383,2020-11-28,Yusuf Gacheru,Laikipia,Westlands,16103,KE-107-06021-67
Kenya Cane,Coca-Cola Kenya,Alcoholic,131,4880,1320,3560,2023-02-15,Njeri Nyakundi,Bungoma,Ruaraka,19463,KE-074-90845-7
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,352,5823,2310,3513,2023-05-19,Dorcas Akoth,Kiambu,Bamburi,61736,KE-114-61825-54
Kenya Cane,Crown Beverages,Alcoholic,465,2394,6203,-3809,2022-09-30,Violet Ogola,Mombasa,Thika,27427,KE-083-41745-88
Kericho Gold Herbal Tea,Crown Beverages,Tea,603,3515,7986,-4471,2021-04-28,Faith Owino,Meru,Bahati,38591,KE-163-10872-07
Minute Maid Citrus,Kericho Gold,Soft Drink,817,4610,3639,971,2021-06-16,Wanjiku Awuor,Lamu,Kondele,46247,KE-021-57223-53
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,971,8434,6226,2208,2020-12-28,Hilda Kimani,Kilifi,Ngong,24760,KE-111-96292-92
Minute Maid Citrus,Kericho Gold,Soft Drink,654,2849,6427,-3578,2020-02-01,Hannah Kariuki,Kilifi,Kitengela,10369,KE-029-25544-94
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,337,2933,943,1990,2021-02-05,Patricia Barasa,Laikipia,Kahawa West,37551,KE-197-04496-67
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,916,1758,7936,-6178,2020-11-16,William Mburu,Laikipia,Karen,24519,KE-074-67742-14
Tusker Lager,Coca-Cola Kenya,Alcoholic,130,6528,6187,341,2022-12-03,Brian Rotich,Homa Bay,Ruaraka,11803,KE-039-21186-53
Tusker Lager,Crown Beverages,Alcoholic,215,2740,5457,-2717,2021-07-03,Fatuma Auma,Kiambu,Magongo,64179,KE-034-15261-34
Minute Maid Citrus,Kericho Gold,Soft Drink,122,1308,2507,-1199,2023-01-17,Zipporah Omar,Trans-Nzoia,Kitengela,24018,KE-130-92598-36
Kericho Gold Black Tea,Crown Beverages,Tea,939,6265,5566,699,2023-03-28,Lydia Ndegwa,Trans-Nzoia,Bahati,54742,KE-018-60425-58
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,417,1682,5492,-3810,2022-11-13,Chege Cheruiyot,Kakamega,Roysambu,37044,KE-176-21893-13
Burn Energy,Crown Beverages,Soft Drink,975,6679,1512,5167,2021-09-11,Joyce Gitonga,Garissa,Kilimani,68598,KE-157-29083-86
Kericho Gold Black Tea,Kericho Gold,Tea,184,2366,7372,-5006,2021-02-12,Baraka Omondi,Kilifi,Utawala,28924,KE-118-62555-95
Kericho Gold Green Tea,Crown Beverages,Tea,537,6188,2054,4134,2020-04-04,Seline Abdille,Machakos,Umoja,29265,KE-150-99488-64
Tusker Lager,Crown Beverages,Alcoholic,331,1498,3694,-2196,2023-05-13,Hilda Wanjiru,Siaya,Tena,26153,KE-034-74148-0
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,685,8016,775,7241,2022-02-26,Beatrice Barasa,Homa Bay,Miritini,58333,KE-090-74047-31
Kericho Gold Green Tea,Kericho Gold,Tea,269,2357,2175,182,2020-11-04,William Odhiambo,Mombasa,Dandora,52613,KE-105-63480-38
Acacia Ridge Wine,Kericho Gold,Alcoholic,412,7935,6337,1598,2022-05-05,Timothy Ochieng,Bungoma,Embakasi,63887,KE-163-60315-95
Kericho Gold Black Tea,Kericho Gold,Tea,336,6404,7701,-1297,2021-06-22,Hassan Farah,Bungoma,Kahawa West,59640,KE-004-56863-43
Kericho Gold Black Tea,Kericho Gold,Tea,297,9108,4795,4313,2021-10-14,Farouk Nyambura,Machakos,Embakasi,78008,KE-158-65805-07
Dormans Coffee,Crown Beverages,Coffee,830,2979,6616,-3637,2022-04-25,Hassan Ogola,Kisumu,Kasarani,46053,KE-054-29330-12
Stoney Tangawizi,Kericho Gold,Soft Drink,660,2637,6385,-3748,2020-11-01,Juma Achieng,Machakos,Lolwe,68118,KE-140-08653-28
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,660,8099,7631,468,2022-08-17,Seline Omar,Nakuru,Roysambu,36417,KE-022-47479-40
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,543,6713,3212,3501,2020-10-22,William Korir,Kericho,Kisauni,29125,KE-034-64379-11
Tusker Lager,Crown Beverages,Alcoholic,382,4801,5625,-824,2023-04-18,Violet Njoroge,Siaya,Bahati,37103,KE-016-40313-08
Burn Energy,Kericho Gold,Soft Drink,166,4412,7676,-3264,2020-02-06,Quentin Simiyu,Garissa,Kilimani,61014,KE-019-83854-55
Dormans Coffee,Coca-Cola Kenya,Coffee,190,9464,4796,4668,2021-11-22,Yusuf Gitau,Kakamega,Eastleigh,56291,KE-011-70924-87
Dormans Coffee,Coca-Cola Kenya,Coffee,669,8519,2008,6511,2021-06-29,Carol Owino,Kisii,Westlands,34641,KE-055-67310-26
Minute Maid Citrus,Kericho Gold,Soft Drink,851,4694,3902,792,2023-02-24,Moses Odero,Taita/Taveta,Kilimani,41820,KE-126-41120-92
Stoney Tangawizi,Kericho Gold,Soft Drink,284,2981,2169,812,2021-01-18,Imani Simiyu,Siaya,Kayole,74213,KE-061-49215-11
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,737,8715,3445,5270,2023-01-04,Faith Njiru,Homa Bay,Lolwe,74082,KE-189-95600-92
Kenya Cane,Coca-Cola Kenya,Alcoholic,338,2383,1443,940,2020-06-12,Omar Hassan,Uasin Gishu,Kayole,45900,KE-044-21035-30
Stoney Tangawizi,Kericho Gold,Soft Drink,224,7172,5850,1322,2020-01-01,George Njoroge,Machakos,Rongai,67337,KE-152-30546-2
Dormans Coffee,Crown Beverages,Coffee,927,6912,841,6071,2023-01-18,Eunice Barasa,Kisumu,Mlolongo,16413,KE-062-55201-57
Acacia Ridge Wine,Kericho Gold,Alcoholic,725,9992,5199,4793,2021-11-04,Hilda Kipchoge,Migori,Mamboleo,43044,KE-013-15562-82
Minute Maid Citrus,Crown Beverages,Soft Drink,756,1831,7226,-5395,2020-08-26,William Omondi,Siaya,Mlolongo,10400,KE-092-60016-63
Acacia Ridge Wine,Kericho Gold,Alcoholic,688,2388,6203,-3815,2021-08-12,William Hassan,Uasin Gishu,Rongai,66792,KE-137-88593-75
Burn Energy,Crown Beverages,Soft Drink,590,3780,2578,1202,2023-03-24,Yusuf Namakhwa,Trans-Nzoia,Ruaka,70762,KE-065-58132-33
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,290,4850,1117,3733,2021-10-21,Omar Namburu,Kakamega,Parklands,30788,KE-103-64536-77
Tusker Lager,Crown Beverages,Alcoholic,626,7468,1720,5748,2023-02-22,Dida Namburu,Bungoma,Nakuru Town,18048,KE-183-32348-20
Tusker Lager,Coca-Cola Kenya,Alcoholic,139,3176,3472,-296,2021-01-11,Carol Akoth,Lamu,Parklands,17810,KE-166-07834-61
Stoney Tangawizi,Crown Beverages,Soft Drink,605,6726,2326,4400,2022-10-08,Akinyi Mutua,Siaya,Westlands,70128,KE-163-65190-08
Stoney Tangawizi,Crown Beverages,Soft Drink,655,8942,5822,3120,2021-02-18,Eunice Wanjiru,Garissa,Milimani,78718,KE-089-11109-84
Kericho Gold Green Tea,Crown Beverages,Tea,868,6369,5961,408,2020-01-26,Irene Nyakundi,Uasin Gishu,Fedha,47889,KE-091-27286-71
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,236,4665,4864,-199,2021-10-23,George Kuria,Homa Bay,Rongai,36717,KE-089-95802-38
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,436,9771,7834,1937,2022-06-12,Dida Ogola,Lamu,Ruaraka,64185,KE-076-85676-45
Minute Maid Citrus,Kericho Gold,Soft Drink,838,1689,3846,-2157,2020-12-02,Patricia Muigai,Kisumu,Embakasi,24472,KE-025-81670-92
Kericho Gold Green Tea,Kericho Gold,Tea,233,7742,3489,4253,2020-08-03,Quentin Abdille,Kakamega,Langata,47645,KE-131-10118-97
Kenya Cane,Kericho Gold,Alcoholic,892,7427,797,6630,2021-09-30,George Omondi,Kericho,Syokimau,28441,KE-108-02161-54
Minute Maid Citrus,Kericho Gold,Soft Drink,186,9215,6951,2264,2022-03-07,Isaac Nyakundi,Garissa,Kasarani,47151,KE-183-88530-81
Dormans Coffee,Coca-Cola Kenya,Coffee,956,7693,6826,867,2021-07-14,Faith Barasa,Bungoma,Tena,46612,KE-095-57704-08
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,730,7845,2056,5789,2020-09-07,Usman Omondi,Machakos,Utawala,33207,KE-180-01398-61
Tusker Lager,Coca-Cola Kenya,Alcoholic,101,8171,2484,5687,2022-05-23,Eunice Farah,Uasin Gishu,Utawala,65856,KE-047-11272-80
Minute Maid Citrus,Crown Beverages,Soft Drink,922,5660,1100,4560,2021-05-11,Baraka Awuor,Siaya,Embakasi,11804,KE-184-52949-47
Dormans Coffee,Kericho Gold,Coffee,803,1988,1868,120,2022-12-05,Wanjiku Akoth,Lamu,Athi River,72027,KE-175-68442-16
Stoney Tangawizi,Kericho Gold,Soft Drink,849,2902,5761,-2859,2021-06-23,Fatuma Adhiambo,Taita/Taveta,Zimmerman,79414,KE-179-32281-40
Kenya Cane,Kericho Gold,Alcoholic,121,3752,3817,-65,2020-04-17,Kevin Akoth,Siaya,Athi River,18558,KE-148-90257-4
Acacia Ridge Wine,Kericho Gold,Alcoholic,707,6316,6833,-517,2020-02-26,Baraka Cheruiyot,Laikipia,Karen,69562,KE-011-48960-62
Burn Energy,Crown Beverages,Soft Drink,554,8046,1020,7026,2020-06-04,Gerald Kimani,Kisumu,Nakuru Town,55592,KE-090-15720-04
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,406,2167,948,1219,2022-03-11,Lydia Akoth,Bungoma,Jomvu,49740,KE-061-96096-21
Stoney Tangawizi,Kericho Gold,Soft Drink,979,7986,1154,6832,2022-11-10,Baraka Kamau,Siaya,Kasarani,39401,KE-113-50032-46
Minute Maid Citrus,Crown Beverages,Soft Drink,667,1773,1694,79,2022-10-11,Grace Cheruiyot,Kilifi,Fedha,68896,KE-109-61499-15
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,577,1701,6598,-4897,2022-07-11,Hassan Odhiambo,Laikipia,Changamwe,36335,KE-137-23628-35
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,287,3890,5355,-1465,2022-05-01,Grace Okoth,Trans-Nzoia,Changamwe,46125,KE-183-00398-14
Dormans Coffee,Crown Beverages,Coffee,151,6995,6571,424,2023-07-16,Pendo Muigai,Nairobi City,Langata South,72499,KE-061-30608-30
Burn Energy,Coca-Cola Kenya,Soft Drink,862,1920,7297,-5377,2023-02-10,Zipporah Auma,Trans-Nzoia,Umoja,61196,KE-195-78119-19
Tusker Lager,Coca-Cola Kenya,Alcoholic,876,7088,3448,3640,2021-11-12,Amina Njiru,Kakamega,Rongai,45342,KE-155-72378-59
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,593,9355,3167,6188,2022-08-05,Njeri Ochieng,Kiambu,Buruburu,31031,KE-006-57443-22
Kenya Cane,Coca-Cola Kenya,Alcoholic,259,8025,6550,1475,2022-03-28,Baraka Mburu,Nyeri,Kitengela,72960,KE-163-67745-63
Kenya Cane,Crown Beverages,Alcoholic,991,5962,7082,-1120,2020-04-12,Omar Njoroge,Machakos,Magongo,38909,KE-132-78647-38
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,557,6754,6907,-153,2021-05-07,Moses Omondi,Embu,Manyatta,67426,KE-048-62783-01
